system:index,date,mean_snow_cover,.geo
2008_03_01,2008-03-01,0.6204663884970185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_02,2008-03-02,0.5480949322262805,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_03,2008-03-03,0.4443117425526979,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_04,2008-03-04,0.5076568433007868,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_05,2008-03-05,0.5090337287735645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_06,2008-03-06,0.5912407581004903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_07,2008-03-07,0.5065163322175057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_08,2008-03-08,0.601151735143126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_09,2008-03-09,0.5604822687345976,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_10,2008-03-10,0.5828301032532326,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_12,2008-03-12,0.42905764739486174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_13,2008-03-13,0.2678080979039188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_14,2008-03-14,0.45485957986747494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_15,2008-03-15,0.656688471517676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_16,2008-03-16,0.5242390034234033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_17,2008-03-17,0.6212582898061723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_18,2008-03-18,0.5681965672237633,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_19,2008-03-19,0.5223996837786872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_20,2008-03-20,0.5813625376688037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_21,2008-03-21,0.5438369300000495,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_22,2008-03-22,0.6271984285377366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_23,2008-03-23,0.4981824768410697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_24,2008-03-24,0.5646785470056406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_25,2008-03-25,0.4970781132464736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_26,2008-03-26,0.5252521620586347,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_27,2008-03-27,0.47985567227573706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_28,2008-03-28,0.4932176827899957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_29,2008-03-29,0.4921170744998903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_30,2008-03-30,0.5659716991322505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_31,2008-03-31,0.37806517030493514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_01,2008-04-01,0.4236063515870815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_02,2008-04-02,0.5183277950337504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_03,2008-04-03,0.42692305515732293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_04,2008-04-04,0.5965983501224779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_05,2008-04-05,0.45963764019422776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_06,2008-04-06,0.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_07,2008-04-07,0.71382503564008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_08,2008-04-08,0.5943076302521009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_09,2008-04-09,0.707422544431905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_10,2008-04-10,0.5770999318620418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_11,2008-04-11,0.6403199661054545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_12,2008-04-12,0.5766575012888809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_13,2008-04-13,0.5202837431679567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_14,2008-04-14,0.6336238078262637,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_15,2008-04-15,0.5583474684668582,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_16,2008-04-16,0.553511424726719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_17,2008-04-17,0.5113431680379115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_18,2008-04-18,0.604069776607748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_19,2008-04-19,0.6181308693201938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_20,2008-04-20,0.6154356118362526,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_21,2008-04-21,0.585966897760133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_22,2008-04-22,0.561277946079093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_23,2008-04-23,0.6189411011070804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_24,2008-04-24,0.5557354031559734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_25,2008-04-25,0.6460820213065529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_26,2008-04-26,0.48958504964846034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_27,2008-04-27,0.58623047653695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_28,2008-04-28,0.5288927694062306,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_29,2008-04-29,0.574840837832831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_30,2008-04-30,0.6071968202751734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_01,2008-05-01,0.5084963685456851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_02,2008-05-02,0.5375335272981414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_03,2008-05-03,0.3156626877007873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_04,2008-05-04,0.41455108783741673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_05,2008-05-05,0.28312682468843664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_06,2008-05-06,0.47613635268057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_07,2008-05-07,0.5079287035688899,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_08,2008-05-08,0.4346877784984065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_09,2008-05-09,0.4699811073575166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_10,2008-05-10,0.4335856336929736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_11,2008-05-11,0.48838008227941665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_12,2008-05-12,0.27293235133660665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_13,2008-05-13,0.40905391148713294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_14,2008-05-14,0.41676467024995345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_15,2008-05-15,0.48573188675546475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_16,2008-05-16,0.42307299552739713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_17,2008-05-17,0.4157446654128361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_18,2008-05-18,0.5579943041031372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_19,2008-05-19,0.41131085372525966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_20,2008-05-20,0.47539457172564603,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_21,2008-05-21,0.18092000064089211,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_22,2008-05-22,0.43336763380585025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_23,2008-05-23,0.2735322516047325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_24,2008-05-24,0.388634590770721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_25,2008-05-25,0.3365310672164158,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_26,2008-05-26,0.3962203920036568,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_27,2008-05-27,0.579212173145842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_28,2008-05-28,0.5175771726759008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_29,2008-05-29,0.5503547342783421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_30,2008-05-30,0.4188527934832529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_31,2008-05-31,0.4919142024675075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_01,2008-06-01,0.4389995144406207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_02,2008-06-02,0.38481097308945905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_03,2008-06-03,0.4534734554276945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_04,2008-06-04,0.3694450756079926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_05,2008-06-05,0.5720937083279641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_06,2008-06-06,0.39514425394107255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_07,2008-06-07,0.41944426676856467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_08,2008-06-08,0.31854098979373824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_09,2008-06-09,0.33462639111530096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_10,2008-06-10,0.35263818144342673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_11,2008-06-11,0.2439601230448411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_12,2008-06-12,0.40268606504613347,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_13,2008-06-13,0.28613753425988053,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_14,2008-06-14,0.4722182355629454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_15,2008-06-15,0.2769991124123456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_16,2008-06-16,0.2701367936833129,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_17,2008-06-17,0.3229351163511304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_18,2008-06-18,0.2729505107606863,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_19,2008-06-19,0.32630021970191814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_20,2008-06-20,0.3670733358041795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_21,2008-06-21,0.48211655269706327,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_22,2008-06-22,0.3453692761179174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_23,2008-06-23,0.3249320830933129,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_24,2008-06-24,0.2892185926305989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_25,2008-06-25,0.3730350579924591,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_26,2008-06-26,0.45227709410004635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_27,2008-06-27,0.23017141767046376,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_28,2008-06-28,0.45625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_30,2008-06-30,0.3052274867295097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_01,2008-07-01,0.2814536684061832,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_02,2008-07-02,0.28486839807399655,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_03,2008-07-03,0.34438991583616985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_04,2008-07-04,0.2748193985076307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_05,2008-07-05,0.30859415080992625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_06,2008-07-06,0.41167763083894404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_07,2008-07-07,0.5269285544149738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_08,2008-07-08,0.3736805638576008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_09,2008-07-09,0.380034682626281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_10,2008-07-10,0.28823462898599117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_11,2008-07-11,0.3419688303879733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_12,2008-07-12,0.2996734160268758,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_14,2008-07-14,0.35256533431919956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_15,2008-07-15,0.357584386737712,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_16,2008-07-16,0.3256911310096686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_17,2008-07-17,0.2792733109134318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_18,2008-07-18,0.27429524522007886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_19,2008-07-19,0.298477244041874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_20,2008-07-20,0.23250083665459864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_21,2008-07-21,0.32696367026268386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_22,2008-07-22,0.3470021951116554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_23,2008-07-23,0.3661105305737207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_24,2008-07-24,0.308625948143272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_25,2008-07-25,0.3309566951566951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_26,2008-07-26,0.42067406944010005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_27,2008-07-27,0.25995753170307745,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_28,2008-07-28,0.3439710715878659,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_29,2008-07-29,0.3719007190745824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_30,2008-07-30,0.320017741719232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_31,2008-07-31,0.2866380976552588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_01,2008-08-01,0.38986935593454497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_02,2008-08-02,0.3322629132455797,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_03,2008-08-03,0.4597377409518473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_04,2008-08-04,0.3378319216563676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_05,2008-08-05,0.32201151630061886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_06,2008-08-06,0.38515263702820585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_07,2008-08-07,0.5186621213814687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_08,2008-08-08,0.3859942468252297,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_09,2008-08-09,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_10,2008-08-10,0.3331868356998958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_11,2008-08-11,0.39227520747926015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_13,2008-08-13,0.3368672071949308,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_14,2008-08-14,0.3075946746449342,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_15,2008-08-15,0.3427545615930773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_16,2008-08-16,0.31497566358618156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_17,2008-08-17,0.38962636170267717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_18,2008-08-18,0.30764326220818367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_19,2008-08-19,0.4171148060653786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_20,2008-08-20,0.30679691916628515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_21,2008-08-21,0.36850785414944276,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_22,2008-08-22,0.33883837006191236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_23,2008-08-23,0.41443378822673665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_24,2008-08-24,0.44218473137768527,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_25,2008-08-25,0.32959422448284104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_27,2008-08-27,0.31366991294082924,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_28,2008-08-28,0.3269423054688406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_30,2008-08-30,0.3375064284380055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_31,2008-08-31,0.4812632850063692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_01,2008-09-01,0.3995653517625939,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_02,2008-09-02,0.6211290528324072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_03,2008-09-03,0.4652488266842404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_04,2008-09-04,0.41691586234855743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_05,2008-09-05,0.3331458047924627,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_06,2008-09-06,0.3890919859424519,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_07,2008-09-07,0.5576419071676368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_08,2008-09-08,0.5103193462038846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_09,2008-09-09,0.5098860529131503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_10,2008-09-10,0.30231695311142687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_11,2008-09-11,0.5298954394785654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_12,2008-09-12,0.3411464921528688,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_13,2008-09-13,0.3556024298063219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_14,2008-09-14,0.2932710505695858,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_15,2008-09-15,0.25814625329984275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_16,2008-09-16,0.48349637491857195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_17,2008-09-17,0.3236952163141904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_18,2008-09-18,0.4500740384665626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_19,2008-09-19,0.39112225345695245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_20,2008-09-20,0.6169153857021115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_21,2008-09-21,0.4924409448818898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_23,2008-09-23,0.6048209083629561,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_24,2008-09-24,0.5419352788349235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_25,2008-09-25,0.5650824875933301,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_26,2008-09-26,0.46458475753356704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_27,2008-09-27,0.6906739931693504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_28,2008-09-28,0.6989499259949109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_29,2008-09-29,0.42383963570308103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_30,2008-09-30,0.5237610132780436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_01,2008-10-01,0.5588073940189614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_02,2008-10-02,0.6958982954631188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_03,2008-10-03,0.5452901764289291,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_04,2008-10-04,0.6843508832645087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_05,2008-10-05,0.5459776688005007,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_06,2008-10-06,0.4872448089386705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_07,2008-10-07,0.49881827024690173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_08,2008-10-08,0.5132028550453023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_09,2008-10-09,0.5097352133966904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_10,2008-10-10,0.5629903686815075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_11,2008-10-11,0.672680657423589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_12,2008-10-12,0.6312253076289625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_13,2008-10-13,0.6341827347081774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_14,2008-10-14,0.6331973675816852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_15,2008-10-15,0.5554963293695018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_16,2008-10-16,0.6782830716963264,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_17,2008-10-17,0.5613065506245128,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_18,2008-10-18,0.6976859397847626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_19,2008-10-19,0.5922733256280606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_20,2008-10-20,0.6463651330502301,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_21,2008-10-21,0.6327487151306971,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_22,2008-10-22,0.6222682774459762,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_23,2008-10-23,0.6626817425955793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_24,2008-10-24,0.5376954838118366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_25,2008-10-25,0.6539543833389958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_26,2008-10-26,0.5432935571745323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_27,2008-10-27,0.6423598317832047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_28,2008-10-28,0.5942356219543666,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_29,2008-10-29,0.6195613513588305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_30,2008-10-30,0.6626366867978263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_31,2008-10-31,0.5994311569610592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_01,2008-11-01,0.6934243432456959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_02,2008-11-02,0.5715107834384012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_03,2008-11-03,0.6916042420308359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_04,2008-11-04,0.5778396274074621,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_05,2008-11-05,0.6158313058578436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_06,2008-11-06,0.642655077084277,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_07,2008-11-07,0.6115568476662179,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_08,2008-11-08,0.6748557273185951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_09,2008-11-09,0.5757035019570033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_10,2008-11-10,0.6831777899400215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_11,2008-11-11,0.5987244202302392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_12,2008-11-12,0.6589360429615388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_13,2008-11-13,0.6196904726545721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_14,2008-11-14,0.6094818543713785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_15,2008-11-15,0.6486116664675109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_16,2008-11-16,0.47299452508465945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_18,2008-11-18,0.525833515542682,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_19,2008-11-19,0.5052707075913727,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_20,2008-11-20,0.5099674105327318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_21,2008-11-21,0.5292659679385473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_22,2008-11-22,0.5683742532868472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_23,2008-11-23,0.5567786812506249,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_24,2008-11-24,0.6210130263804684,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_25,2008-11-25,0.5106575396792951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_26,2008-11-26,0.6370866841692713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_27,2008-11-27,0.5472159057006003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_28,2008-11-28,0.612424646789672,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_29,2008-11-29,0.5981629444872091,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_30,2008-11-30,0.5797253804947333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_01,2008-12-01,0.549267703093519,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_02,2008-12-02,0.5473734629625566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_03,2008-12-03,0.6419498628937348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_04,2008-12-04,0.500262992857235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_05,2008-12-05,0.6348051304436626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_06,2008-12-06,0.522218435072575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_07,2008-12-07,0.5909436132063803,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_08,2008-12-08,0.3081092675288986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_09,2008-12-09,0.5577353578669644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_10,2008-12-10,0.6284217595502675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_11,2008-12-11,0.4926844043720693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_12,2008-12-12,0.6162000111613368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_13,2008-12-13,0.490705555293785,"{""type"":""MultiPoint"",""coordinates"":[]}"
